part_id,month,year,sday_id,dayofweek,day,wave
1705103,5,2020,2020.05.21,4,21,3
1705203,5,2020,2020.05.21,4,21,3
1705303,5,2020,2020.05.25,1,25,3
1705403,5,2020,2020.05.21,4,21,3
1705503,5,2020,2020.05.21,4,21,3
1705603,5,2020,2020.05.21,4,21,3
1705703,5,2020,2020.05.22,5,22,3
1705803,5,2020,2020.05.21,4,21,3
1705903,5,2020,2020.05.24,0,24,3
1706103,5,2020,2020.05.21,4,21,3
1706303,5,2020,2020.05.21,4,21,3
1706503,5,2020,2020.05.21,4,21,3
1706603,5,2020,2020.05.21,4,21,3
1706703,5,2020,2020.05.22,5,22,3
1706803,5,2020,2020.05.24,0,24,3
1706903,5,2020,2020.05.21,4,21,3
1707103,5,2020,2020.05.22,5,22,3
1707203,5,2020,2020.05.21,4,21,3
1707303,5,2020,2020.05.21,4,21,3
1707403,5,2020,2020.05.21,4,21,3
1707603,5,2020,2020.05.21,4,21,3
1707703,5,2020,2020.05.23,6,23,3
1707803,5,2020,2020.05.21,4,21,3
1707903,5,2020,2020.05.21,4,21,3
1708103,5,2020,2020.05.24,0,24,3
1708203,5,2020,2020.05.21,4,21,3
1708303,5,2020,2020.05.21,4,21,3
1708403,5,2020,2020.05.24,0,24,3
1708703,5,2020,2020.05.25,1,25,3
1708803,5,2020,2020.05.21,4,21,3
1709103,5,2020,2020.05.26,2,26,3
1709203,5,2020,2020.05.24,0,24,3
1813503,5,2020,2020.05.27,3,27,3
1813603,5,2020,2020.05.27,3,27,3
1813703,5,2020,2020.05.27,3,27,3
1813803,5,2020,2020.05.27,3,27,3
1813903,5,2020,2020.05.27,3,27,3
1814003,5,2020,2020.05.27,3,27,3
1814103,5,2020,2020.05.27,3,27,3
1814203,5,2020,2020.05.27,3,27,3
1814303,5,2020,2020.05.27,3,27,3
1814403,5,2020,2020.05.27,3,27,3
1814503,5,2020,2020.05.27,3,27,3
1814703,5,2020,2020.05.27,3,27,3
1814803,5,2020,2020.05.27,3,27,3
1814903,5,2020,2020.05.27,3,27,3
1815003,5,2020,2020.05.27,3,27,3
1815103,5,2020,2020.05.27,3,27,3
1815203,5,2020,2020.05.27,3,27,3
1815303,5,2020,2020.05.27,3,27,3
1815403,5,2020,2020.05.27,3,27,3
1815503,5,2020,2020.05.27,3,27,3
1815603,5,2020,2020.05.27,3,27,3
1815703,5,2020,2020.05.27,3,27,3
1815803,5,2020,2020.05.27,3,27,3
1815903,5,2020,2020.05.27,3,27,3
1816003,5,2020,2020.05.27,3,27,3
1816103,5,2020,2020.05.27,3,27,3
1816203,5,2020,2020.05.27,3,27,3
1816303,5,2020,2020.05.27,3,27,3
1816503,5,2020,2020.05.27,3,27,3
1816603,5,2020,2020.05.27,3,27,3
1816703,5,2020,2020.05.27,3,27,3
1816803,5,2020,2020.05.27,3,27,3
1816903,5,2020,2020.05.27,3,27,3
1817003,5,2020,2020.05.27,3,27,3
1817103,5,2020,2020.05.27,3,27,3
1817203,5,2020,2020.05.27,3,27,3
1817303,5,2020,2020.05.28,4,28,3
1817403,5,2020,2020.05.28,4,28,3
1817603,5,2020,2020.05.28,4,28,3
61229003,5,2020,2020.05.22,5,22,3
61234303,5,2020,2020.05.21,4,21,3
61258003,5,2020,2020.05.21,4,21,3
61307203,5,2020,2020.05.24,0,24,3
61318903,5,2020,2020.05.22,5,22,3
61333003,5,2020,2020.05.21,4,21,3
61706403,5,2020,2020.05.22,5,22,3
1200104,6,2020,2020.06.04,4,4,4
1200204,6,2020,2020.06.04,4,4,4
1200304,6,2020,2020.06.04,4,4,4
1200404,6,2020,2020.06.09,2,9,4
1200504,6,2020,2020.06.04,4,4,4
1200704,6,2020,2020.06.04,4,4,4
1200804,6,2020,2020.06.04,4,4,4
1200904,6,2020,2020.06.04,4,4,4
1201004,6,2020,2020.06.04,4,4,4
1201104,6,2020,2020.06.04,4,4,4
1201204,6,2020,2020.06.04,4,4,4
1201304,6,2020,2020.06.04,4,4,4
1201504,6,2020,2020.06.04,4,4,4
1201604,6,2020,2020.06.03,3,3,4
1201804,6,2020,2020.06.04,4,4,4
1201904,6,2020,2020.06.04,4,4,4
1202004,6,2020,2020.06.04,4,4,4
1202104,6,2020,2020.06.04,4,4,4
1202204,6,2020,2020.06.04,4,4,4
1202304,6,2020,2020.06.04,4,4,4
1202404,6,2020,2020.06.04,4,4,4
1202604,6,2020,2020.06.04,4,4,4
1202704,6,2020,2020.06.05,5,5,4
1202804,6,2020,2020.06.05,5,5,4
1202904,6,2020,2020.06.09,2,9,4
1203004,6,2020,2020.06.04,4,4,4
1203104,6,2020,2020.06.08,1,8,4
1203204,6,2020,2020.06.04,4,4,4
1203304,6,2020,2020.06.04,4,4,4
1203404,6,2020,2020.06.04,4,4,4
1203504,6,2020,2020.06.04,4,4,4
1203604,6,2020,2020.06.04,4,4,4
1203704,6,2020,2020.06.10,3,10,4
1203804,6,2020,2020.06.04,4,4,4
1204004,6,2020,2020.06.09,2,9,4
1204104,6,2020,2020.06.04,4,4,4
1204204,6,2020,2020.06.04,4,4,4
1204304,6,2020,2020.06.04,4,4,4
1204404,6,2020,2020.06.07,0,7,4
1204604,6,2020,2020.06.11,4,11,4
1204804,6,2020,2020.06.04,4,4,4
1204904,6,2020,2020.06.05,5,5,4
1205104,6,2020,2020.06.03,3,3,4
1205304,6,2020,2020.06.04,4,4,4
1205404,6,2020,2020.06.04,4,4,4
1205704,6,2020,2020.06.03,3,3,4
1205804,6,2020,2020.06.04,4,4,4
1205904,6,2020,2020.06.04,4,4,4
1206004,6,2020,2020.06.09,2,9,4
1206104,6,2020,2020.06.04,4,4,4
1206204,6,2020,2020.06.04,4,4,4
1206404,6,2020,2020.06.04,4,4,4
1206504,6,2020,2020.06.04,4,4,4
1206704,6,2020,2020.06.04,4,4,4
1206804,6,2020,2020.06.05,5,5,4
1206904,6,2020,2020.06.05,5,5,4
1207004,6,2020,2020.06.04,4,4,4
1207104,6,2020,2020.06.04,4,4,4
1207304,6,2020,2020.06.04,4,4,4
1207404,6,2020,2020.06.07,0,7,4
1207504,6,2020,2020.06.09,2,9,4
1207604,6,2020,2020.06.04,4,4,4
1207704,6,2020,2020.06.07,0,7,4
1207804,6,2020,2020.06.04,4,4,4
1207904,6,2020,2020.06.04,4,4,4
1208004,6,2020,2020.06.04,4,4,4
1208104,6,2020,2020.06.04,4,4,4
1208304,6,2020,2020.06.04,4,4,4
1208504,6,2020,2020.06.04,4,4,4
1208804,6,2020,2020.06.08,1,8,4
1208904,6,2020,2020.06.04,4,4,4
1209004,6,2020,2020.06.04,4,4,4
1209104,6,2020,2020.06.04,4,4,4
1209204,6,2020,2020.06.04,4,4,4
1209304,6,2020,2020.06.04,4,4,4
1209404,6,2020,2020.06.04,4,4,4
1209504,6,2020,2020.06.04,4,4,4
1209604,6,2020,2020.06.04,4,4,4
1209804,6,2020,2020.06.04,4,4,4
1209904,6,2020,2020.06.04,4,4,4
1210004,6,2020,2020.06.08,1,8,4
1210204,6,2020,2020.06.09,2,9,4
1210304,6,2020,2020.06.03,3,3,4
1210404,6,2020,2020.06.04,4,4,4
1210604,6,2020,2020.06.04,4,4,4
1210904,6,2020,2020.06.04,4,4,4
1211004,6,2020,2020.06.04,4,4,4
1211104,6,2020,2020.06.04,4,4,4
1211204,6,2020,2020.06.04,4,4,4
1211304,6,2020,2020.06.04,4,4,4
1211404,6,2020,2020.06.10,3,10,4
1211604,6,2020,2020.06.03,3,3,4
1211804,6,2020,2020.06.04,4,4,4
1212004,6,2020,2020.06.04,4,4,4
1212104,6,2020,2020.06.03,3,3,4
1212204,6,2020,2020.06.05,5,5,4
1212404,6,2020,2020.06.04,4,4,4
1212504,6,2020,2020.06.04,4,4,4
1212604,6,2020,2020.06.06,6,6,4
1212704,6,2020,2020.06.05,5,5,4
1212804,6,2020,2020.06.04,4,4,4
1212904,6,2020,2020.06.04,4,4,4
1213004,6,2020,2020.06.05,5,5,4
1213104,6,2020,2020.06.03,3,3,4
1213204,6,2020,2020.06.05,5,5,4
1213304,6,2020,2020.06.09,2,9,4
1213404,6,2020,2020.06.04,4,4,4
1213504,6,2020,2020.06.05,5,5,4
1213604,6,2020,2020.06.04,4,4,4
1213804,6,2020,2020.06.04,4,4,4
1213904,6,2020,2020.06.04,4,4,4
1214004,6,2020,2020.06.05,5,5,4
1214104,6,2020,2020.06.04,4,4,4
1214204,6,2020,2020.06.05,5,5,4
1214404,6,2020,2020.06.04,4,4,4
1214504,6,2020,2020.06.04,4,4,4
1214604,6,2020,2020.06.03,3,3,4
1214704,6,2020,2020.06.10,3,10,4
1214804,6,2020,2020.06.04,4,4,4
1214904,6,2020,2020.06.04,4,4,4
1215004,6,2020,2020.06.04,4,4,4
1215104,6,2020,2020.06.03,3,3,4
1215204,6,2020,2020.06.09,2,9,4
1215304,6,2020,2020.06.04,4,4,4
1215404,6,2020,2020.06.04,4,4,4
1215604,6,2020,2020.06.04,4,4,4
1215704,6,2020,2020.06.03,3,3,4
1215804,6,2020,2020.06.03,3,3,4
1215904,6,2020,2020.06.03,3,3,4
1216004,6,2020,2020.06.05,5,5,4
1216104,6,2020,2020.06.03,3,3,4
1216204,6,2020,2020.06.03,3,3,4
1216304,6,2020,2020.06.07,0,7,4
1216604,6,2020,2020.06.03,3,3,4
1216704,6,2020,2020.06.04,4,4,4
1216804,6,2020,2020.06.04,4,4,4
1216904,6,2020,2020.06.04,4,4,4
1217004,6,2020,2020.06.04,4,4,4
1217104,6,2020,2020.06.03,3,3,4
1217204,6,2020,2020.06.04,4,4,4
1217304,6,2020,2020.06.04,4,4,4
1217404,6,2020,2020.06.05,5,5,4
1217504,6,2020,2020.06.04,4,4,4
1217604,6,2020,2020.06.05,5,5,4
1217704,6,2020,2020.06.04,4,4,4
1217804,6,2020,2020.06.09,2,9,4
1217904,6,2020,2020.06.04,4,4,4
1218004,6,2020,2020.06.04,4,4,4
1218104,6,2020,2020.06.03,3,3,4
1218204,6,2020,2020.06.04,4,4,4
1218304,6,2020,2020.06.04,4,4,4
1218504,6,2020,2020.06.04,4,4,4
1218604,6,2020,2020.06.04,4,4,4
1218804,6,2020,2020.06.05,5,5,4
1219004,6,2020,2020.06.06,6,6,4
1219104,6,2020,2020.06.05,5,5,4
1219304,6,2020,2020.06.05,5,5,4
1219404,6,2020,2020.06.04,4,4,4
1219504,6,2020,2020.06.04,4,4,4
1219604,6,2020,2020.06.04,4,4,4
1219704,6,2020,2020.06.09,2,9,4
1219904,6,2020,2020.06.04,4,4,4
1220004,6,2020,2020.06.06,6,6,4
1220104,6,2020,2020.06.04,4,4,4
1220304,6,2020,2020.06.04,4,4,4
1220404,6,2020,2020.06.05,5,5,4
1220504,6,2020,2020.06.04,4,4,4
1220604,6,2020,2020.06.09,2,9,4
1220704,6,2020,2020.06.09,2,9,4
1220804,6,2020,2020.06.04,4,4,4
1220904,6,2020,2020.06.06,6,6,4
1221104,6,2020,2020.06.04,4,4,4
1221204,6,2020,2020.06.04,4,4,4
1221304,6,2020,2020.06.04,4,4,4
1221404,6,2020,2020.06.04,4,4,4
1221504,6,2020,2020.06.04,4,4,4
1221604,6,2020,2020.06.09,2,9,4
1221704,6,2020,2020.06.04,4,4,4
1221804,6,2020,2020.06.09,2,9,4
1221904,6,2020,2020.06.04,4,4,4
1222004,6,2020,2020.06.09,2,9,4
1222204,6,2020,2020.06.04,4,4,4
1222304,6,2020,2020.06.06,6,6,4
1222404,6,2020,2020.06.04,4,4,4
1222504,6,2020,2020.06.10,3,10,4
1222604,6,2020,2020.06.04,4,4,4
1222804,6,2020,2020.06.04,4,4,4
1222904,6,2020,2020.06.05,5,5,4
1223004,6,2020,2020.06.04,4,4,4
1223104,6,2020,2020.06.04,4,4,4
1223204,6,2020,2020.06.04,4,4,4
1223304,6,2020,2020.06.08,1,8,4
1223404,6,2020,2020.06.04,4,4,4
1223504,6,2020,2020.06.06,6,6,4
1223604,6,2020,2020.06.03,3,3,4
1223704,6,2020,2020.06.03,3,3,4
1223804,6,2020,2020.06.04,4,4,4
1223904,6,2020,2020.06.04,4,4,4
1224004,6,2020,2020.06.05,5,5,4
1224104,6,2020,2020.06.03,3,3,4
1224204,6,2020,2020.06.04,4,4,4
1224304,6,2020,2020.06.06,6,6,4
1224404,6,2020,2020.06.04,4,4,4
1224504,6,2020,2020.06.04,4,4,4
1224604,6,2020,2020.06.05,5,5,4
1225004,6,2020,2020.06.04,4,4,4
1225104,6,2020,2020.06.04,4,4,4
1225204,6,2020,2020.06.04,4,4,4
1225304,6,2020,2020.06.04,4,4,4
1225404,6,2020,2020.06.03,3,3,4
1225604,6,2020,2020.06.04,4,4,4
1225804,6,2020,2020.06.07,0,7,4
1225904,6,2020,2020.06.04,4,4,4
1226004,6,2020,2020.06.04,4,4,4
1226204,6,2020,2020.06.05,5,5,4
1226304,6,2020,2020.06.05,5,5,4
1226404,6,2020,2020.06.03,3,3,4
1226604,6,2020,2020.06.04,4,4,4
1226704,6,2020,2020.06.04,4,4,4
1226804,6,2020,2020.06.04,4,4,4
1226904,6,2020,2020.06.04,4,4,4
1227104,6,2020,2020.06.04,4,4,4
1227204,6,2020,2020.06.05,5,5,4
1227304,6,2020,2020.06.03,3,3,4
1227404,6,2020,2020.06.04,4,4,4
1227504,6,2020,2020.06.04,4,4,4
1227604,6,2020,2020.06.03,3,3,4
1227704,6,2020,2020.06.04,4,4,4
1227804,6,2020,2020.06.04,4,4,4
1228004,6,2020,2020.06.04,4,4,4
1228104,6,2020,2020.06.04,4,4,4
1228204,6,2020,2020.06.09,2,9,4
1228304,6,2020,2020.06.03,3,3,4
1228404,6,2020,2020.06.04,4,4,4
1228604,6,2020,2020.06.04,4,4,4
1228704,6,2020,2020.06.04,4,4,4
1228804,6,2020,2020.06.04,4,4,4
1228904,6,2020,2020.06.09,2,9,4
1229004,6,2020,2020.06.04,4,4,4
1229104,6,2020,2020.06.10,3,10,4
1229604,6,2020,2020.06.04,4,4,4
1229704,6,2020,2020.06.03,3,3,4
1229804,6,2020,2020.06.06,6,6,4
1229904,6,2020,2020.06.06,6,6,4
1230004,6,2020,2020.06.03,3,3,4
1230104,6,2020,2020.06.04,4,4,4
1230304,6,2020,2020.06.04,4,4,4
1230404,6,2020,2020.06.07,0,7,4
1230704,6,2020,2020.06.04,4,4,4
1230804,6,2020,2020.06.04,4,4,4
1230904,6,2020,2020.06.09,2,9,4
1231004,6,2020,2020.06.04,4,4,4
1231104,6,2020,2020.06.04,4,4,4
1231204,6,2020,2020.06.04,4,4,4
1231304,6,2020,2020.06.09,2,9,4
1231404,6,2020,2020.06.09,2,9,4
1231504,6,2020,2020.06.04,4,4,4
1231604,6,2020,2020.06.04,4,4,4
1231704,6,2020,2020.06.04,4,4,4
1231804,6,2020,2020.06.04,4,4,4
1231904,6,2020,2020.06.04,4,4,4
1232004,6,2020,2020.06.04,4,4,4
1232104,6,2020,2020.06.06,6,6,4
1232204,6,2020,2020.06.04,4,4,4
1232404,6,2020,2020.06.04,4,4,4
1232604,6,2020,2020.06.03,3,3,4
1232704,6,2020,2020.06.03,3,3,4
1232804,6,2020,2020.06.04,4,4,4
1233004,6,2020,2020.06.04,4,4,4
1233204,6,2020,2020.06.04,4,4,4
1233504,6,2020,2020.06.05,5,5,4
1233604,6,2020,2020.06.09,2,9,4
1233704,6,2020,2020.06.04,4,4,4
1234104,6,2020,2020.06.04,4,4,4
1234204,6,2020,2020.06.04,4,4,4
1234304,6,2020,2020.06.03,3,3,4
1234404,6,2020,2020.06.04,4,4,4
1234504,6,2020,2020.06.04,4,4,4
1234604,6,2020,2020.06.10,3,10,4
1235004,6,2020,2020.06.09,2,9,4
1235104,6,2020,2020.06.03,3,3,4
1235204,6,2020,2020.06.06,6,6,4
1235304,6,2020,2020.06.03,3,3,4
1235404,6,2020,2020.06.05,5,5,4
1235604,6,2020,2020.06.04,4,4,4
1235704,6,2020,2020.06.05,5,5,4
1235804,6,2020,2020.06.04,4,4,4
1235904,6,2020,2020.06.03,3,3,4
1236104,6,2020,2020.06.09,2,9,4
1236204,6,2020,2020.06.04,4,4,4
1236304,6,2020,2020.06.05,5,5,4
1236404,6,2020,2020.06.09,2,9,4
1236504,6,2020,2020.06.06,6,6,4
1236604,6,2020,2020.06.04,4,4,4
1236704,6,2020,2020.06.06,6,6,4
1236804,6,2020,2020.06.04,4,4,4
1236904,6,2020,2020.06.10,3,10,4
1237104,6,2020,2020.06.09,2,9,4
1237304,6,2020,2020.06.09,2,9,4
1237404,6,2020,2020.06.04,4,4,4
1237504,6,2020,2020.06.07,0,7,4
1237604,6,2020,2020.06.04,4,4,4
1237804,6,2020,2020.06.04,4,4,4
1237904,6,2020,2020.06.03,3,3,4
1238004,6,2020,2020.06.03,3,3,4
1238104,6,2020,2020.06.04,4,4,4
1238304,6,2020,2020.06.05,5,5,4
1238404,6,2020,2020.06.09,2,9,4
1238504,6,2020,2020.06.04,4,4,4
1238604,6,2020,2020.06.04,4,4,4
1238704,6,2020,2020.06.04,4,4,4
1238904,6,2020,2020.06.04,4,4,4
1239004,6,2020,2020.06.05,5,5,4
1239104,6,2020,2020.06.04,4,4,4
1239204,6,2020,2020.06.07,0,7,4
1239304,6,2020,2020.06.04,4,4,4
1239404,6,2020,2020.06.04,4,4,4
1239804,6,2020,2020.06.04,4,4,4
1240004,6,2020,2020.06.04,4,4,4
1240104,6,2020,2020.06.06,6,6,4
1240204,6,2020,2020.06.09,2,9,4
1240404,6,2020,2020.06.04,4,4,4
1240604,6,2020,2020.06.03,3,3,4
1240704,6,2020,2020.06.03,3,3,4
1240804,6,2020,2020.06.04,4,4,4
1240904,6,2020,2020.06.04,4,4,4
1241004,6,2020,2020.06.08,1,8,4
1241104,6,2020,2020.06.04,4,4,4
1241204,6,2020,2020.06.04,4,4,4
1241304,6,2020,2020.06.04,4,4,4
1241404,6,2020,2020.06.03,3,3,4
1241504,6,2020,2020.06.04,4,4,4
1241604,6,2020,2020.06.03,3,3,4
1241704,6,2020,2020.06.04,4,4,4
1241904,6,2020,2020.06.03,3,3,4
1242004,6,2020,2020.06.07,0,7,4
1242204,6,2020,2020.06.04,4,4,4
1242304,6,2020,2020.06.04,4,4,4
1242404,6,2020,2020.06.07,0,7,4
1242504,6,2020,2020.06.03,3,3,4
1242704,6,2020,2020.06.10,3,10,4
1242804,6,2020,2020.06.05,5,5,4
1242904,6,2020,2020.06.04,4,4,4
1243104,6,2020,2020.06.04,4,4,4
1243204,6,2020,2020.06.07,0,7,4
1243304,6,2020,2020.06.04,4,4,4
1243404,6,2020,2020.06.09,2,9,4
1243504,6,2020,2020.06.04,4,4,4
1243704,6,2020,2020.06.04,4,4,4
1243804,6,2020,2020.06.04,4,4,4
1244004,6,2020,2020.06.04,4,4,4
1244204,6,2020,2020.06.04,4,4,4
1244304,6,2020,2020.06.04,4,4,4
1244404,6,2020,2020.06.04,4,4,4
1244604,6,2020,2020.06.10,3,10,4
1244804,6,2020,2020.06.04,4,4,4
1244904,6,2020,2020.06.04,4,4,4
1245104,6,2020,2020.06.04,4,4,4
1245404,6,2020,2020.06.04,4,4,4
1245604,6,2020,2020.06.07,0,7,4
1245704,6,2020,2020.06.09,2,9,4
1245904,6,2020,2020.06.06,6,6,4
1246304,6,2020,2020.06.04,4,4,4
1246404,6,2020,2020.06.04,4,4,4
1246504,6,2020,2020.06.05,5,5,4
1246704,6,2020,2020.06.04,4,4,4
1246804,6,2020,2020.06.04,4,4,4
1246904,6,2020,2020.06.09,2,9,4
1247004,6,2020,2020.06.04,4,4,4
1247104,6,2020,2020.06.04,4,4,4
1247204,6,2020,2020.06.03,3,3,4
1247304,6,2020,2020.06.04,4,4,4
1247504,6,2020,2020.06.04,4,4,4
1247904,6,2020,2020.06.04,4,4,4
1248004,6,2020,2020.06.10,3,10,4
1248204,6,2020,2020.06.04,4,4,4
1248304,6,2020,2020.06.03,3,3,4
1248404,6,2020,2020.06.03,3,3,4
1248504,6,2020,2020.06.04,4,4,4
1248704,6,2020,2020.06.04,4,4,4
1248804,6,2020,2020.06.04,4,4,4
1249004,6,2020,2020.06.04,4,4,4
1249104,6,2020,2020.06.03,3,3,4
1249204,6,2020,2020.06.04,4,4,4
1249304,6,2020,2020.06.04,4,4,4
1249504,6,2020,2020.06.04,4,4,4
1249704,6,2020,2020.06.05,5,5,4
1249804,6,2020,2020.06.04,4,4,4
1249904,6,2020,2020.06.04,4,4,4
1250004,6,2020,2020.06.04,4,4,4
1250204,6,2020,2020.06.05,5,5,4
1250504,6,2020,2020.06.04,4,4,4
1250704,6,2020,2020.06.03,3,3,4
1250904,6,2020,2020.06.04,4,4,4
1251204,6,2020,2020.06.03,3,3,4
1251404,6,2020,2020.06.07,0,7,4
1251504,6,2020,2020.06.03,3,3,4
1251604,6,2020,2020.06.05,5,5,4
1251704,6,2020,2020.06.03,3,3,4
1251804,6,2020,2020.06.08,1,8,4
1251904,6,2020,2020.06.03,3,3,4
1252004,6,2020,2020.06.04,4,4,4
1252104,6,2020,2020.06.04,4,4,4
1252204,6,2020,2020.06.05,5,5,4
1252304,6,2020,2020.06.07,0,7,4
1252504,6,2020,2020.06.05,5,5,4
1252604,6,2020,2020.06.04,4,4,4
1252804,6,2020,2020.06.04,4,4,4
1252904,6,2020,2020.06.04,4,4,4
1253004,6,2020,2020.06.04,4,4,4
1253104,6,2020,2020.06.04,4,4,4
1253304,6,2020,2020.06.06,6,6,4
1253504,6,2020,2020.06.04,4,4,4
1253604,6,2020,2020.06.04,4,4,4
1253704,6,2020,2020.06.04,4,4,4
1253804,6,2020,2020.06.03,3,3,4
1253904,6,2020,2020.06.05,5,5,4
1254104,6,2020,2020.06.07,0,7,4
1254404,6,2020,2020.06.04,4,4,4
1254504,6,2020,2020.06.03,3,3,4
1254604,6,2020,2020.06.07,0,7,4
1254704,6,2020,2020.06.09,2,9,4
1255104,6,2020,2020.06.04,4,4,4
1255204,6,2020,2020.06.04,4,4,4
1255304,6,2020,2020.06.04,4,4,4
1255404,6,2020,2020.06.04,4,4,4
1255504,6,2020,2020.06.03,3,3,4
1255604,6,2020,2020.06.04,4,4,4
1255704,6,2020,2020.06.05,5,5,4
1255804,6,2020,2020.06.04,4,4,4
1255904,6,2020,2020.06.06,6,6,4
1256204,6,2020,2020.06.04,4,4,4
1256404,6,2020,2020.06.07,0,7,4
1256604,6,2020,2020.06.04,4,4,4
1256704,6,2020,2020.06.03,3,3,4
1256904,6,2020,2020.06.04,4,4,4
1257004,6,2020,2020.06.04,4,4,4
1257104,6,2020,2020.06.04,4,4,4
1257304,6,2020,2020.06.04,4,4,4
1257504,6,2020,2020.06.04,4,4,4
1257604,6,2020,2020.06.04,4,4,4
1257704,6,2020,2020.06.04,4,4,4
1257804,6,2020,2020.06.06,6,6,4
1257904,6,2020,2020.06.04,4,4,4
1258104,6,2020,2020.06.04,4,4,4
1258404,6,2020,2020.06.09,2,9,4
1258504,6,2020,2020.06.05,5,5,4
1258604,6,2020,2020.06.03,3,3,4
1258804,6,2020,2020.06.05,5,5,4
1258904,6,2020,2020.06.04,4,4,4
1259104,6,2020,2020.06.04,4,4,4
1259204,6,2020,2020.06.04,4,4,4
1259604,6,2020,2020.06.03,3,3,4
1259704,6,2020,2020.06.04,4,4,4
1259804,6,2020,2020.06.05,5,5,4
1260104,6,2020,2020.06.04,4,4,4
1260204,6,2020,2020.06.04,4,4,4
1260404,6,2020,2020.06.04,4,4,4
1260504,6,2020,2020.06.09,2,9,4
1260604,6,2020,2020.06.05,5,5,4
1260704,6,2020,2020.06.05,5,5,4
1260904,6,2020,2020.06.04,4,4,4
1261004,6,2020,2020.06.09,2,9,4
1261404,6,2020,2020.06.04,4,4,4
1261704,6,2020,2020.06.04,4,4,4
1262004,6,2020,2020.06.04,4,4,4
1262104,6,2020,2020.06.04,4,4,4
1262204,6,2020,2020.06.04,4,4,4
1262404,6,2020,2020.06.04,4,4,4
1262604,6,2020,2020.06.09,2,9,4
1262804,6,2020,2020.06.04,4,4,4
1262904,6,2020,2020.06.04,4,4,4
1263004,6,2020,2020.06.09,2,9,4
1263204,6,2020,2020.06.04,4,4,4
1263304,6,2020,2020.06.08,1,8,4
1263504,6,2020,2020.06.04,4,4,4
1263604,6,2020,2020.06.04,4,4,4
1263904,6,2020,2020.06.03,3,3,4
1264204,6,2020,2020.06.04,4,4,4
1264404,6,2020,2020.06.04,4,4,4
1264604,6,2020,2020.06.10,3,10,4
1264704,6,2020,2020.06.09,2,9,4
1264904,6,2020,2020.06.04,4,4,4
1265204,6,2020,2020.06.04,4,4,4
1265304,6,2020,2020.06.03,3,3,4
1265404,6,2020,2020.06.09,2,9,4
1265504,6,2020,2020.06.03,3,3,4
1265604,6,2020,2020.06.07,0,7,4
1265704,6,2020,2020.06.04,4,4,4
1265904,6,2020,2020.06.04,4,4,4
1266004,6,2020,2020.06.03,3,3,4
1266104,6,2020,2020.06.04,4,4,4
1266204,6,2020,2020.06.03,3,3,4
1266404,6,2020,2020.06.04,4,4,4
1266504,6,2020,2020.06.07,0,7,4
1266604,6,2020,2020.06.03,3,3,4
1267304,6,2020,2020.06.09,2,9,4
1267504,6,2020,2020.06.04,4,4,4
1267604,6,2020,2020.06.10,3,10,4
1267704,6,2020,2020.06.05,5,5,4
1267804,6,2020,2020.06.04,4,4,4
1267904,6,2020,2020.06.04,4,4,4
1268004,6,2020,2020.06.04,4,4,4
1268104,6,2020,2020.06.03,3,3,4
1268404,6,2020,2020.06.04,4,4,4
1268504,6,2020,2020.06.05,5,5,4
1268604,6,2020,2020.06.10,3,10,4
1268704,6,2020,2020.06.03,3,3,4
1269104,6,2020,2020.06.04,4,4,4
1269204,6,2020,2020.06.06,6,6,4
1269504,6,2020,2020.06.06,6,6,4
1269904,6,2020,2020.06.09,2,9,4
1270004,6,2020,2020.06.04,4,4,4
1270104,6,2020,2020.06.03,3,3,4
1270204,6,2020,2020.06.04,4,4,4
1270304,6,2020,2020.06.03,3,3,4
1270404,6,2020,2020.06.04,4,4,4
1270504,6,2020,2020.06.04,4,4,4
1270604,6,2020,2020.06.04,4,4,4
1270904,6,2020,2020.06.09,2,9,4
1271004,6,2020,2020.06.04,4,4,4
1271104,6,2020,2020.06.04,4,4,4
1271404,6,2020,2020.06.04,4,4,4
1271604,6,2020,2020.06.04,4,4,4
1271904,6,2020,2020.06.04,4,4,4
1272104,6,2020,2020.06.04,4,4,4
1272404,6,2020,2020.06.06,6,6,4
1272504,6,2020,2020.06.03,3,3,4
1272804,6,2020,2020.06.10,3,10,4
1273004,6,2020,2020.06.04,4,4,4
1273504,6,2020,2020.06.04,4,4,4
1273604,6,2020,2020.06.10,3,10,4
1273804,6,2020,2020.06.04,4,4,4
1274304,6,2020,2020.06.04,4,4,4
1274404,6,2020,2020.06.06,6,6,4
1274604,6,2020,2020.06.09,2,9,4
1274804,6,2020,2020.06.04,4,4,4
1275204,6,2020,2020.06.04,4,4,4
1275304,6,2020,2020.06.04,4,4,4
1275604,6,2020,2020.06.07,0,7,4
1275704,6,2020,2020.06.08,1,8,4
1275804,6,2020,2020.06.03,3,3,4
1275904,6,2020,2020.06.09,2,9,4
1276004,6,2020,2020.06.03,3,3,4
1276204,6,2020,2020.06.05,5,5,4
1276304,6,2020,2020.06.03,3,3,4
1276504,6,2020,2020.06.04,4,4,4
1276604,6,2020,2020.06.04,4,4,4
1276704,6,2020,2020.06.05,5,5,4
1276904,6,2020,2020.06.05,5,5,4
1277004,6,2020,2020.06.04,4,4,4
1277204,6,2020,2020.06.09,2,9,4
1277304,6,2020,2020.06.08,1,8,4
1277404,6,2020,2020.06.04,4,4,4
1277504,6,2020,2020.06.05,5,5,4
1277604,6,2020,2020.06.05,5,5,4
1277704,6,2020,2020.06.04,4,4,4
